dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
28/03/2020,28,3,2020,69,0,Slovakia,SK,SVK,5447011.0
27/03/2020,27,3,2020,10,0,Slovakia,SK,SVK,5447011.0
26/03/2020,26,3,2020,12,0,Slovakia,SK,SVK,5447011.0
25/03/2020,25,3,2020,13,0,Slovakia,SK,SVK,5447011.0
24/03/2020,24,3,2020,6,0,Slovakia,SK,SVK,5447011.0
23/03/2020,23,3,2020,7,0,Slovakia,SK,SVK,5447011.0
22/03/2020,22,3,2020,41,0,Slovakia,SK,SVK,5447011.0
21/03/2020,21,3,2020,14,0,Slovakia,SK,SVK,5447011.0
20/03/2020,20,3,2020,16,0,Slovakia,SK,SVK,5447011.0
19/03/2020,19,3,2020,10,0,Slovakia,SK,SVK,5447011.0
18/03/2020,18,3,2020,13,0,Slovakia,SK,SVK,5447011.0
17/03/2020,17,3,2020,23,0,Slovakia,SK,SVK,5447011.0
16/03/2020,16,3,2020,17,0,Slovakia,SK,SVK,5447011.0
15/03/2020,15,3,2020,14,0,Slovakia,SK,SVK,5447011.0
14/03/2020,14,3,2020,9,0,Slovakia,SK,SVK,5447011.0
13/03/2020,13,3,2020,11,0,Slovakia,SK,SVK,5447011.0
12/03/2020,12,3,2020,3,0,Slovakia,SK,SVK,5447011.0
11/03/2020,11,3,2020,2,0,Slovakia,SK,SVK,5447011.0
09/03/2020,9,3,2020,2,0,Slovakia,SK,SVK,5447011.0
08/03/2020,8,3,2020,2,0,Slovakia,SK,SVK,5447011.0
07/03/2020,7,3,2020,1,0,Slovakia,SK,SVK,5447011.0
28/03/2020,28,3,2020,55,4,Slovenia,SI,SVN,2067372.0
27/03/2020,27,3,2020,49,1,Slovenia,SI,SVN,2067372.0
26/03/2020,26,3,2020,48,1,Slovenia,SI,SVN,2067372.0
25/03/2020,25,3,2020,38,2,Slovenia,SI,SVN,2067372.0
24/03/2020,24,3,2020,28,0,Slovenia,SI,SVN,2067372.0
23/03/2020,23,3,2020,31,0,Slovenia,SI,SVN,2067372.0
22/03/2020,22,3,2020,42,0,Slovenia,SI,SVN,2067372.0
21/03/2020,21,3,2020,22,0,Slovenia,SI,SVN,2067372.0
20/03/2020,20,3,2020,33,0,Slovenia,SI,SVN,2067372.0
19/03/2020,19,3,2020,11,0,Slovenia,SI,SVN,2067372.0
18/03/2020,18,3,2020,22,1,Slovenia,SI,SVN,2067372.0
17/03/2020,17,3,2020,34,0,Slovenia,SI,SVN,2067372.0
16/03/2020,16,3,2020,38,0,Slovenia,SI,SVN,2067372.0
15/03/2020,15,3,2020,40,0,Slovenia,SI,SVN,2067372.0
14/03/2020,14,3,2020,45,0,Slovenia,SI,SVN,2067372.0
13/03/2020,13,3,2020,39,0,Slovenia,SI,SVN,2067372.0
12/03/2020,12,3,2020,26,0,Slovenia,SI,SVN,2067372.0
11/03/2020,11,3,2020,15,0,Slovenia,SI,SVN,2067372.0
09/03/2020,9,3,2020,4,0,Slovenia,SI,SVN,2067372.0
08/03/2020,8,3,2020,3,0,Slovenia,SI,SVN,2067372.0
07/03/2020,7,3,2020,3,0,Slovenia,SI,SVN,2067372.0
06/03/2020,6,3,2020,5,0,Slovenia,SI,SVN,2067372.0
05/03/2020,5,3,2020,1,0,Slovenia,SI,SVN,2067372.0
28/03/2020,28,3,2020,1,0,Somalia,SO,SOM,15008154.0
27/03/2020,27,3,2020,1,0,Somalia,SO,SOM,15008154.0
26/03/2020,26,3,2020,0,0,Somalia,SO,SOM,15008154.0
25/03/2020,25,3,2020,0,0,Somalia,SO,SOM,15008154.0
24/03/2020,24,3,2020,0,0,Somalia,SO,SOM,15008154.0
23/03/2020,23,3,2020,0,0,Somalia,SO,SOM,15008154.0
22/03/2020,22,3,2020,0,0,Somalia,SO,SOM,15008154.0
21/03/2020,21,3,2020,0,0,Somalia,SO,SOM,15008154.0
20/03/2020,20,3,2020,0,0,Somalia,SO,SOM,15008154.0
19/03/2020,19,3,2020,0,0,Somalia,SO,SOM,15008154.0
18/03/2020,18,3,2020,0,0,Somalia,SO,SOM,15008154.0
17/03/2020,17,3,2020,1,0,Somalia,SO,SOM,15008154.0
28/03/2020,28,3,2020,243,0,South_Africa,ZA,ZAF,57779622.0
27/03/2020,27,3,2020,218,2,South_Africa,ZA,ZAF,57779622.0
26/03/2020,26,3,2020,152,0,South_Africa,ZA,ZAF,57779622.0
25/03/2020,25,3,2020,155,0,South_Africa,ZA,ZAF,57779622.0
24/03/2020,24,3,2020,128,0,South_Africa,ZA,ZAF,57779622.0
23/03/2020,23,3,2020,34,0,South_Africa,ZA,ZAF,57779622.0
22/03/2020,22,3,2020,35,0,South_Africa,ZA,ZAF,57779622.0
21/03/2020,21,3,2020,55,0,South_Africa,ZA,ZAF,57779622.0
20/03/2020,20,3,2020,34,0,South_Africa,ZA,ZAF,57779622.0
19/03/2020,19,3,2020,31,0,South_Africa,ZA,ZAF,57779622.0
18/03/2020,18,3,2020,23,0,South_Africa,ZA,ZAF,57779622.0
17/03/2020,17,3,2020,11,0,South_Africa,ZA,ZAF,57779622.0
16/03/2020,16,3,2020,27,0,South_Africa,ZA,ZAF,57779622.0
15/03/2020,15,3,2020,0,0,South_Africa,ZA,ZAF,57779622.0
14/03/2020,14,3,2020,7,0,South_Africa,ZA,ZAF,57779622.0
13/03/2020,13,3,2020,4,0,South_Africa,ZA,ZAF,57779622.0
12/03/2020,12,3,2020,6,0,South_Africa,ZA,ZAF,57779622.0
10/03/2020,10,3,2020,4,0,South_Africa,ZA,ZAF,57779622.0
09/03/2020,9,3,2020,1,0,South_Africa,ZA,ZAF,57779622.0
08/03/2020,8,3,2020,1,0,South_Africa,ZA,ZAF,57779622.0
06/03/2020,6,3,2020,1,0,South_Africa,ZA,ZAF,57779622.0
28/03/2020,28,3,2020,146,5,South_Korea,KR,KOR,51635256.0
27/03/2020,27,3,2020,91,8,South_Korea,KR,KOR,51635256.0
26/03/2020,26,3,2020,104,5,South_Korea,KR,KOR,51635256.0
25/03/2020,25,3,2020,100,6,South_Korea,KR,KOR,51635256.0
24/03/2020,24,3,2020,76,7,South_Korea,KR,KOR,51635256.0
23/03/2020,23,3,2020,64,9,South_Korea,KR,KOR,51635256.0
22/03/2020,22,3,2020,98,1,South_Korea,KR,KOR,51635256.0
21/03/2020,21,3,2020,147,3,South_Korea,KR,KOR,51635256.0
20/03/2020,20,3,2020,87,9,South_Korea,KR,KOR,51635256.0
19/03/2020,19,3,2020,152,5,South_Korea,KR,KOR,51635256.0
18/03/2020,18,3,2020,93,5,South_Korea,KR,KOR,51635256.0
17/03/2020,17,3,2020,84,6,South_Korea,KR,KOR,51635256.0
16/03/2020,16,3,2020,74,0,South_Korea,KR,KOR,51635256.0
15/03/2020,15,3,2020,76,3,South_Korea,KR,KOR,51635256.0
14/03/2020,14,3,2020,107,5,South_Korea,KR,KOR,51635256.0
13/03/2020,13,3,2020,110,1,South_Korea,KR,KOR,51635256.0
12/03/2020,12,3,2020,114,6,South_Korea,KR,KOR,51635256.0
11/03/2020,11,3,2020,242,6,South_Korea,KR,KOR,51635256.0
10/03/2020,10,3,2020,131,3,South_Korea,KR,KOR,51635256.0
09/03/2020,9,3,2020,248,1,South_Korea,KR,KOR,51635256.0
08/03/2020,8,3,2020,367,6,South_Korea,KR,KOR,51635256.0
07/03/2020,7,3,2020,483,2,South_Korea,KR,KOR,51635256.0
06/03/2020,6,3,2020,518,7,South_Korea,KR,KOR,51635256.0
05/03/2020,5,3,2020,438,3,South_Korea,KR,KOR,51635256.0
04/03/2020,4,3,2020,516,4,South_Korea,KR,KOR,51635256.0
03/03/2020,3,3,2020,600,6,South_Korea,KR,KOR,51635256.0
02/03/2020,2,3,2020,686,5,South_Korea,KR,KOR,51635256.0
01/03/2020,1,3,2020,595,1,South_Korea,KR,KOR,51635256.0
29/02/2020,29,2,2020,909,3,South_Korea,KR,KOR,51635256.0
28/02/2020,28,2,2020,427,1,South_Korea,KR,KOR,51635256.0
27/02/2020,27,2,2020,449,1,South_Korea,KR,KOR,51635256.0
26/02/2020,26,2,2020,254,3,South_Korea,KR,KOR,51635256.0
25/02/2020,25,2,2020,130,1,South_Korea,KR,KOR,51635256.0
24/02/2020,24,2,2020,161,2,South_Korea,KR,KOR,51635256.0
23/02/2020,23,2,2020,256,3,South_Korea,KR,KOR,51635256.0
22/02/2020,22,2,2020,190,1,South_Korea,KR,KOR,51635256.0
21/02/2020,21,2,2020,75,1,South_Korea,KR,KOR,51635256.0
20/02/2020,20,2,2020,34,0,South_Korea,KR,KOR,51635256.0
19/02/2020,19,2,2020,15,0,South_Korea,KR,KOR,51635256.0
18/02/2020,18,2,2020,1,0,South_Korea,KR,KOR,51635256.0
17/02/2020,17,2,2020,1,0,South_Korea,KR,KOR,51635256.0
16/02/2020,16,2,2020,1,0,South_Korea,KR,KOR,51635256.0
15/02/2020,15,2,2020,0,0,South_Korea,KR,KOR,51635256.0
14/02/2020,14,2,2020,0,0,South_Korea,KR,KOR,51635256.0
13/02/2020,13,2,2020,0,0,South_Korea,KR,KOR,51635256.0
12/02/2020,12,2,2020,0,0,South_Korea,KR,KOR,51635256.0
11/02/2020,11,2,2020,1,0,South_Korea,KR,KOR,51635256.0
10/02/2020,10,2,2020,2,0,South_Korea,KR,KOR,51635256.0
09/02/2020,9,2,2020,1,0,South_Korea,KR,KOR,51635256.0
08/02/2020,8,2,2020,0,0,South_Korea,KR,KOR,51635256.0
07/02/2020,7,2,2020,1,0,South_Korea,KR,KOR,51635256.0
06/02/2020,6,2,2020,5,0,South_Korea,KR,KOR,51635256.0
05/02/2020,5,2,2020,2,0,South_Korea,KR,KOR,51635256.0
04/02/2020,4,2,2020,1,0,South_Korea,KR,KOR,51635256.0
03/02/2020,3,2,2020,0,0,South_Korea,KR,KOR,51635256.0
02/02/2020,2,2,2020,3,0,South_Korea,KR,KOR,51635256.0
01/02/2020,1,2,2020,5,0,South_Korea,KR,KOR,51635256.0
31/01/2020,31,1,2020,3,0,South_Korea,KR,KOR,51635256.0
30/01/2020,30,1,2020,0,0,South_Korea,KR,KOR,51635256.0
29/01/2020,29,1,2020,0,0,South_Korea,KR,KOR,51635256.0
28/01/2020,28,1,2020,0,0,South_Korea,KR,KOR,51635256.0
27/01/2020,27,1,2020,1,0,South_Korea,KR,KOR,51635256.0
26/01/2020,26,1,2020,1,0,South_Korea,KR,KOR,51635256.0
25/01/2020,25,1,2020,0,0,South_Korea,KR,KOR,51635256.0
24/01/2020,24,1,2020,1,0,South_Korea,KR,KOR,51635256.0
23/01/2020,23,1,2020,0,0,South_Korea,KR,KOR,51635256.0
22/01/2020,22,1,2020,0,0,South_Korea,KR,KOR,51635256.0
21/01/2020,21,1,2020,0,0,South_Korea,KR,KOR,51635256.0
20/01/2020,20,1,2020,1,0,South_Korea,KR,KOR,51635256.0
19/01/2020,19,1,2020,0,0,South_Korea,KR,KOR,51635256.0
18/01/2020,18,1,2020,0,0,South_Korea,KR,KOR,51635256.0
17/01/2020,17,1,2020,0,0,South_Korea,KR,KOR,51635256.0
16/01/2020,16,1,2020,0,0,South_Korea,KR,KOR,51635256.0
15/01/2020,15,1,2020,0,0,South_Korea,KR,KOR,51635256.0
14/01/2020,14,1,2020,0,0,South_Korea,KR,KOR,51635256.0
13/01/2020,13,1,2020,0,0,South_Korea,KR,KOR,51635256.0
12/01/2020,12,1,2020,0,0,South_Korea,KR,KOR,51635256.0
11/01/2020,11,1,2020,0,0,South_Korea,KR,KOR,51635256.0
10/01/2020,10,1,2020,0,0,South_Korea,KR,KOR,51635256.0
09/01/2020,9,1,2020,0,0,South_Korea,KR,KOR,51635256.0
08/01/2020,8,1,2020,0,0,South_Korea,KR,KOR,51635256.0
07/01/2020,7,1,2020,0,0,South_Korea,KR,KOR,51635256.0
06/01/2020,6,1,2020,0,0,South_Korea,KR,KOR,51635256.0
05/01/2020,5,1,2020,0,0,South_Korea,KR,KOR,51635256.0
04/01/2020,4,1,2020,0,0,South_Korea,KR,KOR,51635256.0
03/01/2020,3,1,2020,0,0,South_Korea,KR,KOR,51635256.0
02/01/2020,2,1,2020,0,0,South_Korea,KR,KOR,51635256.0
01/01/2020,1,1,2020,0,0,South_Korea,KR,KOR,51635256.0
31/12/2019,31,12,2019,0,0,South_Korea,KR,KOR,51635256.0
28/03/2020,28,3,2020,7871,769,Spain,ES,ESP,46723749.0
27/03/2020,27,3,2020,8578,655,Spain,ES,ESP,46723749.0
26/03/2020,26,3,2020,7937,738,Spain,ES,ESP,46723749.0
25/03/2020,25,3,2020,6584,514,Spain,ES,ESP,46723749.0
24/03/2020,24,3,2020,4517,462,Spain,ES,ESP,46723749.0
23/03/2020,23,3,2020,3646,394,Spain,ES,ESP,46723749.0
22/03/2020,22,3,2020,4946,324,Spain,ES,ESP,46723749.0
21/03/2020,21,3,2020,2833,235,Spain,ES,ESP,46723749.0
20/03/2020,20,3,2020,3431,169,Spain,ES,ESP,46723749.0
19/03/2020,19,3,2020,2538,107,Spain,ES,ESP,46723749.0
18/03/2020,18,3,2020,1987,182,Spain,ES,ESP,46723749.0
17/03/2020,17,3,2020,1438,21,Spain,ES,ESP,46723749.0
16/03/2020,16,3,2020,2000,152,Spain,ES,ESP,46723749.0
15/03/2020,15,3,2020,1522,15,Spain,ES,ESP,46723749.0
14/03/2020,14,3,2020,1227,37,Spain,ES,ESP,46723749.0
13/03/2020,13,3,2020,864,37,Spain,ES,ESP,46723749.0
12/03/2020,12,3,2020,501,12,Spain,ES,ESP,46723749.0
11/03/2020,11,3,2020,435,7,Spain,ES,ESP,46723749.0
10/03/2020,10,3,2020,615,23,Spain,ES,ESP,46723749.0
09/03/2020,9,3,2020,159,0,Spain,ES,ESP,46723749.0
08/03/2020,8,3,2020,56,0,Spain,ES,ESP,46723749.0
07/03/2020,7,3,2020,113,2,Spain,ES,ESP,46723749.0
06/03/2020,6,3,2020,61,2,Spain,ES,ESP,46723749.0
05/03/2020,5,3,2020,49,1,Spain,ES,ESP,46723749.0
04/03/2020,4,3,2020,37,0,Spain,ES,ESP,46723749.0
03/03/2020,3,3,2020,31,0,Spain,ES,ESP,46723749.0
02/03/2020,2,3,2020,17,0,Spain,ES,ESP,46723749.0
01/03/2020,1,3,2020,32,0,Spain,ES,ESP,46723749.0
29/02/2020,29,2,2020,9,0,Spain,ES,ESP,46723749.0
28/02/2020,28,2,2020,13,0,Spain,ES,ESP,46723749.0
27/02/2020,27,2,2020,5,0,Spain,ES,ESP,46723749.0
26/02/2020,26,2,2020,4,0,Spain,ES,ESP,46723749.0
25/02/2020,25,2,2020,1,0,Spain,ES,ESP,46723749.0
24/02/2020,24,2,2020,0,0,Spain,ES,ESP,46723749.0
23/02/2020,23,2,2020,0,0,Spain,ES,ESP,46723749.0
22/02/2020,22,2,2020,0,0,Spain,ES,ESP,46723749.0
21/02/2020,21,2,2020,0,0,Spain,ES,ESP,46723749.0
20/02/2020,20,2,2020,0,0,Spain,ES,ESP,46723749.0
19/02/2020,19,2,2020,0,0,Spain,ES,ESP,46723749.0
18/02/2020,18,2,2020,0,0,Spain,ES,ESP,46723749.0
17/02/2020,17,2,2020,0,0,Spain,ES,ESP,46723749.0
16/02/2020,16,2,2020,0,0,Spain,ES,ESP,46723749.0
15/02/2020,15,2,2020,0,0,Spain,ES,ESP,46723749.0
14/02/2020,14,2,2020,0,0,Spain,ES,ESP,46723749.0
13/02/2020,13,2,2020,0,0,Spain,ES,ESP,46723749.0
12/02/2020,12,2,2020,0,0,Spain,ES,ESP,46723749.0
11/02/2020,11,2,2020,0,0,Spain,ES,ESP,46723749.0
10/02/2020,10,2,2020,1,0,Spain,ES,ESP,46723749.0
09/02/2020,9,2,2020,0,0,Spain,ES,ESP,46723749.0
08/02/2020,8,2,2020,0,0,Spain,ES,ESP,46723749.0
07/02/2020,7,2,2020,0,0,Spain,ES,ESP,46723749.0
06/02/2020,6,2,2020,0,0,Spain,ES,ESP,46723749.0
05/02/2020,5,2,2020,0,0,Spain,ES,ESP,46723749.0
04/02/2020,4,2,2020,0,0,Spain,ES,ESP,46723749.0
03/02/2020,3,2,2020,0,0,Spain,ES,ESP,46723749.0
02/02/2020,2,2,2020,0,0,Spain,ES,ESP,46723749.0
01/02/2020,1,2,2020,1,0,Spain,ES,ESP,46723749.0
31/01/2020,31,1,2020,0,0,Spain,ES,ESP,46723749.0
30/01/2020,30,1,2020,0,0,Spain,ES,ESP,46723749.0
29/01/2020,29,1,2020,0,0,Spain,ES,ESP,46723749.0
28/01/2020,28,1,2020,0,0,Spain,ES,ESP,46723749.0
27/01/2020,27,1,2020,0,0,Spain,ES,ESP,46723749.0
26/01/2020,26,1,2020,0,0,Spain,ES,ESP,46723749.0
25/01/2020,25,1,2020,0,0,Spain,ES,ESP,46723749.0
24/01/2020,24,1,2020,0,0,Spain,ES,ESP,46723749.0
23/01/2020,23,1,2020,0,0,Spain,ES,ESP,46723749.0
22/01/2020,22,1,2020,0,0,Spain,ES,ESP,46723749.0
21/01/2020,21,1,2020,0,0,Spain,ES,ESP,46723749.0
20/01/2020,20,1,2020,0,0,Spain,ES,ESP,46723749.0
19/01/2020,19,1,2020,0,0,Spain,ES,ESP,46723749.0
18/01/2020,18,1,2020,0,0,Spain,ES,ESP,46723749.0
17/01/2020,17,1,2020,0,0,Spain,ES,ESP,46723749.0
16/01/2020,16,1,2020,0,0,Spain,ES,ESP,46723749.0
15/01/2020,15,1,2020,0,0,Spain,ES,ESP,46723749.0
14/01/2020,14,1,2020,0,0,Spain,ES,ESP,46723749.0
13/01/2020,13,1,2020,0,0,Spain,ES,ESP,46723749.0
12/01/2020,12,1,2020,0,0,Spain,ES,ESP,46723749.0
11/01/2020,11,1,2020,0,0,Spain,ES,ESP,46723749.0
10/01/2020,10,1,2020,0,0,Spain,ES,ESP,46723749.0
09/01/2020,9,1,2020,0,0,Spain,ES,ESP,46723749.0
08/01/2020,8,1,2020,0,0,Spain,ES,ESP,46723749.0
07/01/2020,7,1,2020,0,0,Spain,ES,ESP,46723749.0
06/01/2020,6,1,2020,0,0,Spain,ES,ESP,46723749.0
05/01/2020,5,1,2020,0,0,Spain,ES,ESP,46723749.0
04/01/2020,4,1,2020,0,0,Spain,ES,ESP,46723749.0
03/01/2020,3,1,2020,0,0,Spain,ES,ESP,46723749.0
02/01/2020,2,1,2020,0,0,Spain,ES,ESP,46723749.0
01/01/2020,1,1,2020,0,0,Spain,ES,ESP,46723749.0
31/12/2019,31,12,2019,0,0,Spain,ES,ESP,46723749.0
28/03/2020,28,3,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
27/03/2020,27,3,2020,4,0,Sri_Lanka,LK,LKA,21670000.0
26/03/2020,26,3,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
25/03/2020,25,3,2020,5,0,Sri_Lanka,LK,LKA,21670000.0
24/03/2020,24,3,2020,10,0,Sri_Lanka,LK,LKA,21670000.0
23/03/2020,23,3,2020,9,0,Sri_Lanka,LK,LKA,21670000.0
22/03/2020,22,3,2020,12,0,Sri_Lanka,LK,LKA,21670000.0
21/03/2020,21,3,2020,13,0,Sri_Lanka,LK,LKA,21670000.0
20/03/2020,20,3,2020,11,0,Sri_Lanka,LK,LKA,21670000.0
19/03/2020,19,3,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
18/03/2020,18,3,2020,13,0,Sri_Lanka,LK,LKA,21670000.0
17/03/2020,17,3,2020,10,0,Sri_Lanka,LK,LKA,21670000.0
16/03/2020,16,3,2020,8,0,Sri_Lanka,LK,LKA,21670000.0
15/03/2020,15,3,2020,5,0,Sri_Lanka,LK,LKA,21670000.0
14/03/2020,14,3,2020,3,0,Sri_Lanka,LK,LKA,21670000.0
13/03/2020,13,3,2020,1,0,Sri_Lanka,LK,LKA,21670000.0
12/03/2020,12,3,2020,1,0,Sri_Lanka,LK,LKA,21670000.0
02/03/2020,2,3,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
01/03/2020,1,3,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
29/02/2020,29,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
28/02/2020,28,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
27/02/2020,27,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
26/02/2020,26,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
25/02/2020,25,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
24/02/2020,24,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
23/02/2020,23,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
22/02/2020,22,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
21/02/2020,21,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
20/02/2020,20,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
19/02/2020,19,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
18/02/2020,18,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
17/02/2020,17,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
16/02/2020,16,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
15/02/2020,15,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
14/02/2020,14,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
13/02/2020,13,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
12/02/2020,12,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
11/02/2020,11,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
10/02/2020,10,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
09/02/2020,9,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
08/02/2020,8,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
07/02/2020,7,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
06/02/2020,6,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
05/02/2020,5,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
04/02/2020,4,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
03/02/2020,3,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
02/02/2020,2,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
01/02/2020,1,2,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
31/01/2020,31,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
30/01/2020,30,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
29/01/2020,29,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
28/01/2020,28,1,2020,1,0,Sri_Lanka,LK,LKA,21670000.0
27/01/2020,27,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
26/01/2020,26,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
25/01/2020,25,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
24/01/2020,24,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
23/01/2020,23,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
22/01/2020,22,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
21/01/2020,21,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
20/01/2020,20,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
19/01/2020,19,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
18/01/2020,18,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
17/01/2020,17,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
16/01/2020,16,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
15/01/2020,15,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
14/01/2020,14,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
13/01/2020,13,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
12/01/2020,12,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
11/01/2020,11,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
10/01/2020,10,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
09/01/2020,9,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
08/01/2020,8,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
07/01/2020,7,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
06/01/2020,6,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
05/01/2020,5,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
04/01/2020,4,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
03/01/2020,3,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
02/01/2020,2,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
01/01/2020,1,1,2020,0,0,Sri_Lanka,LK,LKA,21670000.0
31/12/2019,31,12,2019,0,0,Sri_Lanka,LK,LKA,21670000.0
28/03/2020,28,3,2020,0,0,Sudan,SD,SDN,41801533.0
27/03/2020,27,3,2020,0,0,Sudan,SD,SDN,41801533.0
26/03/2020,26,3,2020,0,0,Sudan,SD,SDN,41801533.0
25/03/2020,25,3,2020,1,0,Sudan,SD,SDN,41801533.0
24/03/2020,24,3,2020,0,0,Sudan,SD,SDN,41801533.0
23/03/2020,23,3,2020,0,0,Sudan,SD,SDN,41801533.0
22/03/2020,22,3,2020,0,0,Sudan,SD,SDN,41801533.0
21/03/2020,21,3,2020,0,0,Sudan,SD,SDN,41801533.0
20/03/2020,20,3,2020,0,0,Sudan,SD,SDN,41801533.0
19/03/2020,19,3,2020,1,0,Sudan,SD,SDN,41801533.0
18/03/2020,18,3,2020,0,0,Sudan,SD,SDN,41801533.0
17/03/2020,17,3,2020,0,0,Sudan,SD,SDN,41801533.0
16/03/2020,16,3,2020,0,0,Sudan,SD,SDN,41801533.0
15/03/2020,15,3,2020,0,1,Sudan,SD,SDN,41801533.0
14/03/2020,14,3,2020,1,0,Sudan,SD,SDN,41801533.0
28/03/2020,28,3,2020,0,0,Suriname,SR,SUR,575991.0
27/03/2020,27,3,2020,0,0,Suriname,SR,SUR,575991.0
26/03/2020,26,3,2020,0,0,Suriname,SR,SUR,575991.0
25/03/2020,25,3,2020,2,0,Suriname,SR,SUR,575991.0
24/03/2020,24,3,2020,1,0,Suriname,SR,SUR,575991.0
23/03/2020,23,3,2020,0,0,Suriname,SR,SUR,575991.0
22/03/2020,22,3,2020,4,0,Suriname,SR,SUR,575991.0
21/03/2020,21,3,2020,0,0,Suriname,SR,SUR,575991.0
15/03/2020,15,3,2020,1,0,Suriname,SR,SUR,575991.0
28/03/2020,28,3,2020,240,26,Sweden,SE,SWE,10183175.0
27/03/2020,27,3,2020,296,24,Sweden,SE,SWE,10183175.0
26/03/2020,26,3,2020,238,6,Sweden,SE,SWE,10183175.0
25/03/2020,25,3,2020,256,11,Sweden,SE,SWE,10183175.0
24/03/2020,24,3,2020,110,4,Sweden,SE,SWE,10183175.0
23/03/2020,23,3,2020,160,1,Sweden,SE,SWE,10183175.0
22/03/2020,22,3,2020,123,4,Sweden,SE,SWE,10183175.0
21/03/2020,21,3,2020,200,6,Sweden,SE,SWE,10183175.0
20/03/2020,20,3,2020,122,0,Sweden,SE,SWE,10183175.0
19/03/2020,19,3,2020,134,2,Sweden,SE,SWE,10183175.0
18/03/2020,18,3,2020,46,1,Sweden,SE,SWE,10183175.0
17/03/2020,17,3,2020,89,4,Sweden,SE,SWE,10183175.0
16/03/2020,16,3,2020,108,2,Sweden,SE,SWE,10183175.0
15/03/2020,15,3,2020,149,0,Sweden,SE,SWE,10183175.0
14/03/2020,14,3,2020,155,0,Sweden,SE,SWE,10183175.0
13/03/2020,13,3,2020,158,0,Sweden,SE,SWE,10183175.0
